evaluations raw_y
1 0.0000000000
3 80.0000000000
4 82.0000000000
7 196.0000000000
9 205.0000000000
13 227.0000000000
14 348.0000000000
17 361.0000000000
19 369.0000000000
22 371.0000000000
36 380.0000000000
37 399.0000000000
42 402.0000000000
51 403.0000000000
56 406.0000000000
90 416.0000000000
198 420.0000000000
384 423.0000000000
388 424.0000000000
505 425.0000000000
533 426.0000000000
547 427.0000000000
801 428.0000000000
1057 429.0000000000
1295 432.0000000000
2566 433.0000000000
3065 435.0000000000
3792 437.0000000000
5037 438.0000000000
5096 439.0000000000
6031 440.0000000000
6396 441.0000000000
6750 442.0000000000
7828 443.0000000000
10000 315.0000000000
