evaluations raw_y
1 0.0000000000
4 4.1100000000
5 23.2300000000
6 34.6900000000
7 57.1300000000
8 60.5100000000
9 80.9300000000
15 85.0500000000
28 107.3200000000
30 204.1900000000
31 226.7400000000
34 228.6900000000
38 243.4400000000
40 257.0800000000
49 274.7800000000
94 293.9700000000
259 378.2200000000
273 389.9000000000
274 412.5200000000
295 414.1400000000
517 416.0500000000
613 423.3900000000
640 439.5200000000
650 443.4800000000
841 443.5800000000
959 446.1100000000
1237 447.3800000000
2318 449.2700000000
3010 532.6400000000
3356 537.3500000000
3374 543.8700000000
3390 548.8400000000
3430 549.9500000000
3446 550.9900000000
3494 561.6900000000
3497 565.7500000000
3578 571.7900000000
3583 578.0400000000
3848 588.5800000000
5188 640.9400000000
5199 643.7000000000
5236 662.4600000000
5272 663.4200000000
5276 664.2200000000
5334 695.6200000000
10000 642.6800000000
