evaluations raw_y
1 0.0000000000
5 87.0000000000
6 130.0000000000
7 151.0000000000
13 159.0000000000
14 209.0000000000
16 249.0000000000
21 310.0000000000
22 325.0000000000
25 353.0000000000
36 360.0000000000
46 388.0000000000
79 396.0000000000
112 398.0000000000
125 400.0000000000
139 401.0000000000
184 405.0000000000
205 407.0000000000
231 410.0000000000
239 412.0000000000
241 413.0000000000
246 416.0000000000
252 425.0000000000
343 427.0000000000
384 428.0000000000
628 429.0000000000
697 431.0000000000
702 432.0000000000
828 433.0000000000
909 434.0000000000
1339 435.0000000000
1551 436.0000000000
1798 437.0000000000
2329 439.0000000000
4394 440.0000000000
10000 412.0000000000
