evaluations raw_y
1 0.0000000000
4 1.0000000000
5 20.6200000000
6 27.3600000000
7 77.2100000000
16 81.5300000000
17 82.5300000000
18 84.7500000000
22 86.1500000000
32 91.1400000000
38 103.6500000000
48 111.9800000000
51 116.2700000000
69 123.8000000000
73 130.3100000000
83 131.1100000000
89 139.1800000000
99 142.4600000000
215 152.5100000000
235 158.7500000000
263 163.2500000000
269 246.9200000000
1705 282.8500000000
1736 305.1000000000
1820 313.3300000000
2814 327.8300000000
5789 352.1800000000
5803 372.7000000000
5810 385.3300000000
5833 385.3600000000
5838 395.7300000000
5852 399.1600000000
5873 407.5000000000
5889 413.5500000000
5933 419.1800000000
5971 423.3400000000
5999 424.9900000000
6036 441.3600000000
6784 453.8500000000
7343 463.5300000000
9980 508.0900000000
9984 528.3800000000
9997 541.0000000000
10000 341.2300000000
