evaluations raw_y
1 0.0000000000
4 112.0000000000
7 221.0000000000
8 290.0000000000
12 326.0000000000
14 462.0000000000
19 480.0000000000
22 535.0000000000
25 564.0000000000
38 576.0000000000
53 593.0000000000
63 598.0000000000
73 608.0000000000
75 614.0000000000
89 615.0000000000
108 632.0000000000
113 637.0000000000
191 648.0000000000
200 632.0000000000
