evaluations raw_y
1 0.0000000000
3 100.0000000000
4 172.0000000000
6 222.0000000000
7 250.0000000000
8 254.0000000000
13 284.0000000000
15 337.0000000000
20 345.0000000000
27 359.0000000000
30 367.0000000000
34 368.0000000000
47 387.0000000000
52 395.0000000000
66 398.0000000000
77 407.0000000000
126 408.0000000000
253 410.0000000000
298 413.0000000000
317 414.0000000000
322 426.0000000000
681 429.0000000000
1015 430.0000000000
1237 432.0000000000
1320 433.0000000000
1981 435.0000000000
2651 436.0000000000
2688 437.0000000000
3285 438.0000000000
4686 439.0000000000
4965 441.0000000000
7316 442.0000000000
8162 443.0000000000
8701 444.0000000000
10000 191.0000000000
