evaluations raw_y
1 0.0000000000
3 106.0000000000
4 184.0000000000
5 201.0000000000
6 261.0000000000
9 320.0000000000
10 328.0000000000
12 359.0000000000
14 455.0000000000
20 487.0000000000
42 489.0000000000
45 498.0000000000
102 506.0000000000
105 524.0000000000
225 527.0000000000
248 528.0000000000
315 529.0000000000
341 535.0000000000
514 536.0000000000
688 538.0000000000
706 543.0000000000
1505 547.0000000000
1817 548.0000000000
2635 550.0000000000
4017 553.0000000000
4753 554.0000000000
8042 555.0000000000
8292 556.0000000000
8737 557.0000000000
9018 559.0000000000
9840 560.0000000000
10000 505.0000000000
