evaluations raw_y
1 0.0000000000
3 21.2000000000
6 46.6200000000
11 46.6400000000
12 47.9700000000
14 64.3300000000
18 67.1000000000
34 92.7500000000
42 93.5500000000
43 97.0100000000
49 110.4900000000
87 117.3100000000
88 120.5700000000
100 132.1300000000
148 144.4300000000
181 148.2000000000
198 150.0400000000
240 153.4200000000
336 159.1700000000
520 163.3500000000
710 166.3800000000
828 167.1400000000
839 196.2800000000
1327 306.1100000000
1384 328.7600000000
1397 332.6800000000
1400 336.9100000000
1402 337.1600000000
1421 339.3300000000
1458 345.1000000000
1553 345.9800000000
1683 356.0600000000
1684 356.7700000000
1693 361.8400000000
1721 367.2500000000
1947 377.0000000000
1961 500.9400000000
5031 513.8400000000
5358 616.4200000000
9675 655.9500000000
9701 671.7900000000
9702 677.6400000000
9728 679.9000000000
9735 683.3100000000
9741 700.8100000000
9824 722.0700000000
10000 335.0800000000
