evaluations raw_y
1 0.0000000000
3 163.0000000000
4 201.0000000000
5 217.0000000000
8 223.0000000000
10 272.0000000000
15 300.0000000000
17 332.0000000000
19 336.0000000000
21 350.0000000000
28 361.0000000000
29 364.0000000000
32 373.0000000000
40 384.0000000000
52 401.0000000000
53 408.0000000000
77 412.0000000000
78 420.0000000000
128 421.0000000000
133 425.0000000000
165 428.0000000000
292 429.0000000000
668 432.0000000000
1799 434.0000000000
6936 435.0000000000
7937 436.0000000000
8366 437.0000000000
9239 438.0000000000
10000 413.0000000000
