evaluations raw_y
1 -211.0000000000
2 -204.0000000000
10 -198.0000000000
17 -197.0000000000
49 -190.0000000000
69 -183.0000000000
121 -177.0000000000
170 -174.0000000000
220 -168.0000000000
273 -167.0000000000
338 -166.0000000000
370 -149.0000000000
463 -145.0000000000
488 -144.0000000000
502 -143.0000000000
536 -141.0000000000
554 -136.0000000000
683 -135.0000000000
696 -132.0000000000
698 -128.0000000000
722 -126.0000000000
817 -121.0000000000
865 -120.0000000000
886 -119.0000000000
914 -113.0000000000
982 -112.0000000000
991 -109.0000000000
1027 -108.0000000000
1035 -105.0000000000
1056 -103.0000000000
1125 -102.0000000000
1171 -99.0000000000
1202 -98.0000000000
1274 -97.0000000000
1311 -96.0000000000
1316 -94.0000000000
1381 -88.0000000000
1510 -87.0000000000
1545 -85.0000000000
1602 -82.0000000000
1715 -80.0000000000
1733 -79.0000000000
1786 -78.0000000000
1819 -74.0000000000
1865 -70.0000000000
2000 -69.0000000000
2043 -68.0000000000
2071 -67.0000000000
2101 -65.0000000000
2160 -64.0000000000
2211 -63.0000000000
2258 -62.0000000000
2348 -61.0000000000
2380 -60.0000000000
2396 -59.0000000000
2428 -58.0000000000
2437 -57.0000000000
2484 -56.0000000000
2526 -54.0000000000
2531 -52.0000000000
2664 -50.0000000000
2697 -48.0000000000
2736 -47.0000000000
2752 -45.0000000000
2895 -44.0000000000
2966 -42.0000000000
3038 -41.0000000000
3099 -40.0000000000
3110 -39.0000000000
3218 -38.0000000000
3238 -36.0000000000
3294 -35.0000000000
3373 -34.0000000000
3472 -32.0000000000
3544 -30.0000000000
3561 -29.0000000000
3787 -27.0000000000
3908 -26.0000000000
3962 -25.0000000000
4024 -24.0000000000
4054 -23.0000000000
4200 -22.0000000000
4230 -21.0000000000
4233 -17.0000000000
4728 -16.0000000000
4783 -15.0000000000
4914 -14.0000000000
4978 -13.0000000000
5074 -12.0000000000
5332 -9.0000000000
5590 -7.0000000000
5798 -6.0000000000
5893 -5.0000000000
5934 -4.0000000000
6122 -3.0000000000
6640 -2.0000000000
6730 -1.0000000000
6824 391.0000000000
7082 397.0000000000
7271 402.0000000000
7475 409.0000000000
8828 412.0000000000
9005 413.0000000000
9036 418.0000000000
10000 381.0000000000
