evaluations raw_y
1 0.0000000000
4 121.0000000000
5 297.0000000000
6 331.0000000000
9 410.0000000000
11 437.0000000000
13 453.0000000000
14 459.0000000000
19 492.0000000000
20 505.0000000000
24 508.0000000000
70 513.0000000000
90 521.0000000000
125 527.0000000000
304 529.0000000000
328 535.0000000000
420 536.0000000000
616 541.0000000000
734 542.0000000000
795 544.0000000000
951 547.0000000000
1594 548.0000000000
1777 549.0000000000
2100 552.0000000000
2802 554.0000000000
3637 555.0000000000
3783 556.0000000000
3835 559.0000000000
6607 561.0000000000
6763 563.0000000000
10000 555.0000000000
