instance,alg,pop,diversity,run,best,n_evals,time
2202,single,50,tournament,12,-319.0,200950,13.758346557617188
2202,single,50,tournament,13,-304.0,141738,9.703903675079346
2202,single,50,tournament,14,-306.0,155404,10.663963794708252
2202,single,50,tournament,15,-310.0,199589,13.666312217712402
2202,single,50,tournament,16,-300.0,138898,9.476460695266724
2202,single,50,tournament,17,-309.0,158176,10.79915714263916
2202,single,50,tournament,18,-300.0,135681,9.265057563781738
2202,single,50,tournament,19,-318.0,165890,11.362956762313843
2202,single,50,tournament,20,-314.0,207166,14.235938787460327
2202,single,50,tournament,21,-318.0,209397,14.321131706237793
2202,single,50,tournament,22,-314.0,250288,17.09143090248108
2202,single,50,tournament,23,-300.0,126891,8.686022281646729
2202,single,50,tournament,24,-305.0,124419,8.493096351623535
2202,single,50,tournament,25,-322.0,260584,17.784708738327026
2202,single,50,tournament,26,-309.0,146826,10.003601789474487
2202,single,50,tournament,27,-293.0,169439,11.571666955947876
2202,single,50,tournament,28,-307.0,207438,14.172103881835938
2202,single,50,tournament,29,-320.0,156603,10.704824924468994
