evaluations raw_y
1 0.0000000000
4 133.0000000000
5 270.0000000000
8 343.0000000000
10 388.0000000000
11 452.0000000000
14 576.0000000000
16 590.0000000000
17 603.0000000000
18 634.0000000000
58 637.0000000000
95 646.0000000000
111 649.0000000000
121 650.0000000000
147 668.0000000000
194 671.0000000000
233 673.0000000000
243 676.0000000000
270 679.0000000000
317 680.0000000000
321 682.0000000000
352 685.0000000000
772 687.0000000000
1311 688.0000000000
1456 692.0000000000
1928 696.0000000000
2358 698.0000000000
2460 699.0000000000
2658 701.0000000000
3831 702.0000000000
4317 705.0000000000
4741 706.0000000000
6545 707.0000000000
7558 708.0000000000
7578 710.0000000000
10000 574.0000000000
