evaluations raw_y
1 0.0000000000
4 121.0000000000
6 223.0000000000
9 320.0000000000
10 325.0000000000
13 393.0000000000
15 449.0000000000
25 493.0000000000
26 523.0000000000
35 553.0000000000
36 580.0000000000
42 632.0000000000
49 634.0000000000
56 635.0000000000
58 636.0000000000
68 651.0000000000
91 659.0000000000
100 661.0000000000
209 668.0000000000
219 671.0000000000
320 675.0000000000
323 677.0000000000
367 678.0000000000
448 680.0000000000
802 686.0000000000
808 690.0000000000
841 692.0000000000
1149 697.0000000000
1930 699.0000000000
1991 702.0000000000
2030 704.0000000000
2291 706.0000000000
2866 709.0000000000
4310 710.0000000000
9098 711.0000000000
9898 712.0000000000
10000 677.0000000000
