evaluations raw_y
1 0.0000000000
3 120.0000000000
4 179.0000000000
5 244.0000000000
6 293.0000000000
7 315.0000000000
13 405.0000000000
36 435.0000000000
40 487.0000000000
59 508.0000000000
64 523.0000000000
193 524.0000000000
251 529.0000000000
290 533.0000000000
291 535.0000000000
579 540.0000000000
595 544.0000000000
987 545.0000000000
1287 547.0000000000
1313 549.0000000000
1483 552.0000000000
1821 554.0000000000
3786 556.0000000000
6628 558.0000000000
7045 559.0000000000
8057 560.0000000000
10000 429.0000000000
