evaluations raw_y
1 0.0000000000
4 67.0000000000
5 113.0000000000
6 183.0000000000
7 232.0000000000
8 310.0000000000
9 345.0000000000
17 350.0000000000
21 392.0000000000
24 416.0000000000
31 440.0000000000
32 452.0000000000
40 456.0000000000
52 479.0000000000
62 500.0000000000
73 504.0000000000
88 528.0000000000
107 533.0000000000
169 535.0000000000
260 539.0000000000
411 545.0000000000
914 548.0000000000
1295 551.0000000000
2263 552.0000000000
3500 553.0000000000
3506 558.0000000000
10000 -1.0000000000
