evaluations raw_y
1 -2137781.0000000005
4 -2107711.0000000005
12 -2086605.0000000005
75 -2082592.0000000005
113 301940.4706266196
190 302243.2585154243
206 302814.4916126624
246 305374.7933574882
267 306001.3756342462
278 306949.4039768953
300 309701.8286851153
313 311762.5151177043
468 313628.8073962530
498 315425.9966568043
508 315441.6127371312
572 317322.9615643735
602 318805.0418171492
614 319448.7860208285
725 322664.2774018302
854 323124.0649673088
906 323238.9181774046
912 326451.9572262827
943 326605.1381038638
957 327292.0055451944
1042 327825.3771414638
1121 329229.7981870178
1207 332054.9295080106
1300 332765.6482398305
1311 334639.0569107755
1371 336801.9699814079
1453 337408.9784718926
1476 338581.0135411657
1515 341003.3845071919
1619 341235.2639111525
1657 342198.5686050663
1703 342639.6851042589
1810 346065.6561346026
1909 346470.5025245374
1921 347804.1236662540
1976 350247.1339065200
2215 350980.7722882448
2471 351221.5140871358
2594 352178.1265824608
2654 352502.9594611070
2730 353969.6141588030
2830 354083.5081062797
2890 355188.0713926795
2931 356179.3591958662
3031 357444.0094542074
3073 357631.7660467768
3103 357742.2955226372
3118 357817.7897764930
3127 358904.2910607337
3298 359346.1561011790
3369 359569.0982871497
3398 359767.2004764131
3404 359838.1285045830
3415 359970.4119911753
3465 360883.7054603281
3504 361507.5457051859
3650 363485.3966105256
3732 363706.3646658524
3909 363778.5813693017
4035 364544.4915263314
4063 364959.8183225417
4193 365535.2699046972
4322 365788.4504642570
4391 366127.1710661630
4442 367285.1951246097
4563 368184.2891672128
4640 368266.7065429476
4670 369935.4500019657
4935 370548.4017489572
5195 370618.5774851469
5226 371105.1500477911
5265 371705.6944432238
5353 372327.8788802178
5772 372392.6508513760
5885 373549.4729615187
5966 373706.2145953829
6076 374460.2986106814
6124 375032.5792510543
6224 375501.5117167499
6273 376357.7975610058
6420 376528.4737156564
6480 376876.3160646656
6771 376888.4730622608
6864 377391.9410165400
6920 377884.7904450079
7064 378648.6581798230
7289 379420.9154790400
7347 379709.4542817881
7363 379710.9503261992
7378 379997.8699628480
7438 380397.1094591120
7548 380629.1288001101
7583 380645.8999892332
7660 381684.9652164798
8042 381970.6496682345
8155 382639.6184953518
8197 382647.2815180540
8208 382660.6714389029
8225 383531.1053220832
8246 384362.6688262536
8415 384373.9085132594
8424 384388.3752093250
8601 384408.1109704723
8629 385283.9249831181
8791 385377.5940883028
8868 385545.3248855164
8907 385919.0950558506
8934 386631.8727041240
8961 386960.5118321151
9044 387272.3019735275
9156 387319.8345946354
9175 389247.9108989505
9351 389575.5103302222
9488 389758.4814770924
9496 389836.3202784239
9615 389896.3275091869
9655 390666.3414909701
9691 391511.8240867150
9920 391611.2986427785
10000 388962.9352813003
