evaluations raw_y
1 0.0000000000
3 256.0000000000
4 302.0000000000
6 310.0000000000
12 346.0000000000
13 394.0000000000
17 415.0000000000
19 454.0000000000
21 490.0000000000
25 504.0000000000
60 507.0000000000
82 515.0000000000
169 516.0000000000
202 518.0000000000
210 519.0000000000
215 521.0000000000
230 529.0000000000
248 532.0000000000
360 534.0000000000
591 539.0000000000
648 542.0000000000
690 545.0000000000
1155 546.0000000000
1198 549.0000000000
1407 551.0000000000
2081 552.0000000000
2249 554.0000000000
2795 558.0000000000
6753 559.0000000000
6804 560.0000000000
9598 561.0000000000
10000 -1.0000000000
