evaluations raw_y
1 0.0000000000
3 14.6600000000
5 65.9900000000
7 76.5900000000
9 79.3900000000
11 94.1800000000
12 104.6700000000
15 106.0500000000
51 120.0800000000
74 190.5600000000
75 210.0600000000
81 225.6700000000
83 235.3900000000
105 239.0500000000
127 239.6900000000
133 245.6300000000
138 245.9300000000
139 263.0400000000
144 276.4000000000
174 279.1900000000
214 290.8200000000
286 302.1600000000
390 303.7300000000
403 414.5000000000
755 470.7600000000
978 476.8600000000
1150 480.9300000000
2146 485.2700000000
2169 488.8500000000
2263 493.7200000000
2282 498.6900000000
2287 505.0900000000
2387 507.9900000000
2406 508.6400000000
2485 508.9900000000
2540 509.1400000000
2584 530.5200000000
2867 532.4000000000
2954 536.5800000000
2981 567.2600000000
3566 568.3400000000
3662 572.6100000000
3724 586.5300000000
3806 603.1900000000
4039 673.8200000000
10000 376.5600000000
