evaluations raw_y
1 0.0000000000
4 95.0000000000
5 315.0000000000
7 397.0000000000
10 423.0000000000
18 466.0000000000
28 565.0000000000
31 590.0000000000
45 612.0000000000
71 641.0000000000
125 654.0000000000
132 656.0000000000
201 658.0000000000
226 666.0000000000
245 673.0000000000
381 677.0000000000
734 684.0000000000
759 688.0000000000
1014 689.0000000000
1301 690.0000000000
1605 692.0000000000
1724 693.0000000000
1876 695.0000000000
1897 696.0000000000
1942 699.0000000000
2241 701.0000000000
2536 703.0000000000
4886 705.0000000000
6132 706.0000000000
6142 712.0000000000
7217 715.0000000000
10000 601.0000000000
