evaluations raw_y
1 0.0000000000
3 61.0000000000
4 81.0000000000
5 133.0000000000
8 189.0000000000
10 204.0000000000
12 226.0000000000
24 271.0000000000
29 302.0000000000
33 336.0000000000
35 355.0000000000
37 375.0000000000
39 399.0000000000
62 408.0000000000
125 411.0000000000
178 415.0000000000
256 417.0000000000
273 424.0000000000
296 425.0000000000
367 426.0000000000
400 431.0000000000
874 433.0000000000
2237 434.0000000000
2615 435.0000000000
2637 437.0000000000
3292 438.0000000000
7373 439.0000000000
9775 440.0000000000
10000 373.0000000000
