evaluations raw_y
1 0.0000000000
3 143.0000000000
5 156.0000000000
6 213.0000000000
8 269.0000000000
15 308.0000000000
20 319.0000000000
22 353.0000000000
24 362.0000000000
27 379.0000000000
39 386.0000000000
40 401.0000000000
64 405.0000000000
94 411.0000000000
139 414.0000000000
145 418.0000000000
256 421.0000000000
281 423.0000000000
319 424.0000000000
328 428.0000000000
558 430.0000000000
638 433.0000000000
1324 434.0000000000
3615 435.0000000000
5028 437.0000000000
9361 439.0000000000
9597 440.0000000000
10000 -1.0000000000
