evaluations raw_y
1 0.0000000000
4 4.3500000000
5 6.4800000000
7 17.9600000000
9 27.3300000000
10 35.7800000000
16 40.4400000000
20 44.0600000000
21 50.7300000000
22 61.5400000000
24 65.1100000000
30 76.2400000000
31 79.2200000000
44 88.6400000000
48 94.9800000000
68 118.0900000000
78 123.5500000000
80 126.1200000000
83 148.2500000000
87 149.6200000000
99 151.3900000000
127 157.5000000000
160 158.4400000000
167 167.7100000000
211 168.5300000000
221 172.9900000000
235 176.9600000000
309 196.7300000000
497 208.5500000000
731 213.0500000000
743 213.8500000000
759 224.4400000000
1093 243.0600000000
1160 293.3500000000
1166 307.7800000000
1178 317.5100000000
1192 322.4700000000
1237 324.3600000000
1252 325.0600000000
1295 330.4000000000
1308 374.7100000000
1329 381.2100000000
1352 383.5000000000
1441 396.3900000000
1455 404.7000000000
1515 415.0100000000
1525 421.5700000000
1554 429.8100000000
1567 447.1500000000
1923 465.3700000000
1925 489.0200000000
1940 515.3500000000
2450 515.6100000000
2489 517.1300000000
2517 519.0300000000
2581 520.0900000000
2600 525.0100000000
2637 531.3700000000
2857 534.5900000000
3142 534.6200000000
3177 538.3500000000
3692 542.6100000000
4192 556.6300000000
4617 564.4700000000
4746 569.4900000000
6155 612.7400000000
6167 614.3700000000
6168 621.7000000000
6250 643.1300000000
9247 645.3100000000
10000 373.6900000000
