evaluations raw_y
1 -219.0000000000
4 -217.0000000000
5 -207.0000000000
12 -200.0000000000
27 -189.0000000000
118 -188.0000000000
149 -181.0000000000
175 -168.0000000000
281 -165.0000000000
340 -161.0000000000
373 -158.0000000000
420 -155.0000000000
446 -151.0000000000
455 -150.0000000000
508 -145.0000000000
560 -142.0000000000
611 -140.0000000000
619 -137.0000000000
664 -135.0000000000
674 -134.0000000000
732 -133.0000000000
753 -128.0000000000
782 -125.0000000000
822 -124.0000000000
895 -119.0000000000
904 -114.0000000000
974 -109.0000000000
1055 -108.0000000000
1127 -105.0000000000
1145 -100.0000000000
1216 -98.0000000000
1251 -97.0000000000
1278 -93.0000000000
1281 -92.0000000000
1306 -90.0000000000
1361 -85.0000000000
1438 -84.0000000000
1454 -82.0000000000
1587 -79.0000000000
1610 -78.0000000000
1723 -77.0000000000
1733 -75.0000000000
1752 -71.0000000000
1781 -70.0000000000
1897 -62.0000000000
1972 -59.0000000000
2066 -57.0000000000
2237 -55.0000000000
2329 -54.0000000000
2390 -52.0000000000
2411 -51.0000000000
2437 -48.0000000000
2594 -47.0000000000
2649 -46.0000000000
2659 -45.0000000000
2781 -40.0000000000
2942 -39.0000000000
2944 -36.0000000000
3113 -34.0000000000
3160 -33.0000000000
3256 -31.0000000000
3386 -30.0000000000
3437 -27.0000000000
3526 -26.0000000000
3701 -25.0000000000
3713 -24.0000000000
3830 -23.0000000000
3912 -20.0000000000
4204 -18.0000000000
4365 -17.0000000000
4464 -16.0000000000
4618 -15.0000000000
4709 -14.0000000000
4793 -13.0000000000
4886 -12.0000000000
4960 -10.0000000000
5142 -9.0000000000
5253 -8.0000000000
5453 -7.0000000000
5517 -6.0000000000
5594 -5.0000000000
5780 -4.0000000000
5807 -3.0000000000
5971 -2.0000000000
6078 -1.0000000000
6127 366.0000000000
6200 378.0000000000
6384 384.0000000000
6537 385.0000000000
6712 391.0000000000
7087 405.0000000000
7178 406.0000000000
7741 407.0000000000
7761 414.0000000000
8063 418.0000000000
9793 420.0000000000
10000 -1.0000000000
