evaluations raw_y
1 -300.0000000000
2 -297.0000000000
3 -278.0000000000
11 -275.0000000000
13 -264.0000000000
15 -247.0000000000
137 -245.0000000000
189 -243.0000000000
224 -242.0000000000
280 -236.0000000000
308 -235.0000000000
318 -234.0000000000
325 -232.0000000000
344 -230.0000000000
364 -223.0000000000
459 -222.0000000000
463 -213.0000000000
470 -212.0000000000
478 -208.0000000000
590 -207.0000000000
606 -204.0000000000
631 -201.0000000000
638 -199.0000000000
671 -187.0000000000
758 -186.0000000000
802 -183.0000000000
812 -177.0000000000
855 -174.0000000000
928 -163.0000000000
1028 -161.0000000000
1071 -151.0000000000
1187 -147.0000000000
1263 -146.0000000000
1302 -144.0000000000
1339 -141.0000000000
1411 -140.0000000000
1422 -135.0000000000
1453 -133.0000000000
1533 -132.0000000000
1574 -131.0000000000
1578 -130.0000000000
1624 -127.0000000000
1644 -124.0000000000
1720 -123.0000000000
1722 -120.0000000000
1775 -119.0000000000
1845 -116.0000000000
1860 -115.0000000000
1904 -114.0000000000
1914 -113.0000000000
2005 -112.0000000000
2048 -109.0000000000
2112 -108.0000000000
2122 -105.0000000000
2302 -104.0000000000
2305 -102.0000000000
2374 -101.0000000000
2375 -97.0000000000
2494 -95.0000000000
2612 -90.0000000000
2760 -89.0000000000
2807 -88.0000000000
2897 -86.0000000000
2975 -83.0000000000
3108 -82.0000000000
3204 -81.0000000000
3222 -78.0000000000
3266 -77.0000000000
3334 -73.0000000000
3477 -72.0000000000
3626 -70.0000000000
3759 -69.0000000000
3786 -68.0000000000
3814 -67.0000000000
3871 -66.0000000000
3905 -65.0000000000
4003 -63.0000000000
4078 -62.0000000000
4121 -61.0000000000
4128 -60.0000000000
4180 -58.0000000000
4207 -57.0000000000
4279 -55.0000000000
4386 -53.0000000000
4519 -52.0000000000
4529 -51.0000000000
4618 -50.0000000000
4659 -49.0000000000
4737 -47.0000000000
4875 -45.0000000000
5038 -44.0000000000
5061 -42.0000000000
5234 -41.0000000000
5237 -40.0000000000
5299 -39.0000000000
5339 -37.0000000000
5555 -34.0000000000
5665 -32.0000000000
5851 -31.0000000000
6007 -30.0000000000
6084 -28.0000000000
6143 -27.0000000000
6186 -26.0000000000
6460 -24.0000000000
6708 -23.0000000000
6754 -22.0000000000
6818 -21.0000000000
6915 -19.0000000000
6990 -18.0000000000
7219 -17.0000000000
7283 -15.0000000000
7435 -13.0000000000
7630 -12.0000000000
7855 -11.0000000000
8073 -9.0000000000
8203 -8.0000000000
8207 -7.0000000000
8383 -6.0000000000
8515 -5.0000000000
8610 -3.0000000000
8937 -2.0000000000
9096 -1.0000000000
9176 478.0000000000
9338 480.0000000000
9396 483.0000000000
9401 494.0000000000
9514 508.0000000000
9596 514.0000000000
9909 515.0000000000
9997 521.0000000000
10000 447.0000000000
