evaluations raw_y
1 0.0000000000
3 75.0000000000
4 84.0000000000
5 191.0000000000
6 250.0000000000
13 368.0000000000
35 384.0000000000
57 387.0000000000
59 406.0000000000
60 415.0000000000
115 417.0000000000
165 422.0000000000
195 426.0000000000
614 428.0000000000
618 430.0000000000
1518 431.0000000000
1586 433.0000000000
1601 434.0000000000
1666 435.0000000000
3157 436.0000000000
3210 437.0000000000
4265 438.0000000000
4832 439.0000000000
5745 440.0000000000
7909 441.0000000000
10000 435.0000000000
