evaluations raw_y
1 0.0000000000
5 91.0000000000
6 216.0000000000
8 252.0000000000
9 287.0000000000
12 332.0000000000
18 333.0000000000
19 349.0000000000
28 370.0000000000
40 383.0000000000
45 385.0000000000
63 394.0000000000
72 401.0000000000
80 404.0000000000
135 409.0000000000
220 411.0000000000
227 415.0000000000
332 416.0000000000
365 419.0000000000
492 420.0000000000
769 423.0000000000
925 426.0000000000
1037 427.0000000000
1274 431.0000000000
1702 434.0000000000
1950 436.0000000000
5623 438.0000000000
6092 439.0000000000
6381 440.0000000000
10000 433.0000000000
