evaluations raw_y
1 0.0000000000
4 67.0000000000
5 74.0000000000
6 137.0000000000
7 190.0000000000
8 276.0000000000
10 320.0000000000
11 333.0000000000
14 366.0000000000
15 373.0000000000
16 384.0000000000
30 390.0000000000
41 391.0000000000
67 404.0000000000
95 413.0000000000
119 415.0000000000
192 419.0000000000
205 421.0000000000
364 426.0000000000
514 427.0000000000
581 428.0000000000
619 431.0000000000
857 434.0000000000
1559 437.0000000000
1597 438.0000000000
1969 439.0000000000
2802 441.0000000000
3095 442.0000000000
4695 443.0000000000
10000 310.0000000000
