evaluations raw_y
1 0.0000000000
4 76.0000000000
5 84.0000000000
6 93.0000000000
11 98.0000000000
12 218.0000000000
13 270.0000000000
14 313.0000000000
17 330.0000000000
25 349.0000000000
26 367.0000000000
34 397.0000000000
58 400.0000000000
64 401.0000000000
67 410.0000000000
87 413.0000000000
125 415.0000000000
134 416.0000000000
180 420.0000000000
243 422.0000000000
295 423.0000000000
321 424.0000000000
422 426.0000000000
636 427.0000000000
667 431.0000000000
1156 432.0000000000
1658 434.0000000000
3407 435.0000000000
4412 436.0000000000
4428 437.0000000000
4732 441.0000000000
10000 118.0000000000
