evaluations raw_y
1 -204.0000000000
2 -196.0000000000
16 -189.0000000000
56 -187.0000000000
94 -186.0000000000
109 -185.0000000000
120 -180.0000000000
152 -179.0000000000
157 -178.0000000000
162 -176.0000000000
174 -172.0000000000
241 -158.0000000000
351 -156.0000000000
419 -152.0000000000
464 -149.0000000000
513 -148.0000000000
526 -141.0000000000
557 -140.0000000000
563 -136.0000000000
662 -135.0000000000
703 -129.0000000000
773 -127.0000000000
825 -122.0000000000
948 -120.0000000000
995 -118.0000000000
1009 -114.0000000000
1063 -113.0000000000
1089 -109.0000000000
1182 -108.0000000000
1220 -105.0000000000
1241 -99.0000000000
1262 -96.0000000000
1446 -91.0000000000
1538 -87.0000000000
1572 -85.0000000000
1644 -83.0000000000
1661 -80.0000000000
1707 -79.0000000000
1763 -78.0000000000
1792 -76.0000000000
1840 -75.0000000000
1902 -74.0000000000
1930 -73.0000000000
2013 -70.0000000000
2066 -69.0000000000
2161 -68.0000000000
2171 -65.0000000000
2207 -63.0000000000
2216 -62.0000000000
2316 -61.0000000000
2328 -59.0000000000
2540 -58.0000000000
2551 -56.0000000000
2642 -54.0000000000
2654 -53.0000000000
2728 -51.0000000000
2795 -49.0000000000
2822 -48.0000000000
2938 -45.0000000000
3194 -44.0000000000
3239 -43.0000000000
3276 -39.0000000000
3479 -38.0000000000
3527 -35.0000000000
3651 -33.0000000000
3753 -30.0000000000
3818 -28.0000000000
3887 -27.0000000000
4132 -26.0000000000
4151 -25.0000000000
4210 -24.0000000000
4275 -23.0000000000
4319 -22.0000000000
4417 -21.0000000000
4430 -19.0000000000
4663 -18.0000000000
4884 -16.0000000000
4974 -14.0000000000
5069 -13.0000000000
5147 -12.0000000000
5214 -11.0000000000
5367 -8.0000000000
5577 -7.0000000000
5676 -6.0000000000
6022 -5.0000000000
6103 -4.0000000000
6189 -3.0000000000
6393 -1.0000000000
6668 396.0000000000
6956 397.0000000000
7750 402.0000000000
7900 403.0000000000
7909 406.0000000000
8193 411.0000000000
8514 412.0000000000
9081 413.0000000000
9753 415.0000000000
9969 418.0000000000
10000 394.0000000000
