instance,alg,pop,selection,run,best,n_evals,time
2101,multi,10,uniform,0,-27.0,10000,0.491161584854126
2101,multi,10,uniform,1,,10000,0.48340773582458496
2101,multi,10,uniform,2,,10000,0.4770677089691162
2101,multi,10,uniform,3,,10000,0.4722707271575928
2101,multi,10,uniform,4,,10000,0.4943385124206543
2101,multi,10,uniform,5,,10000,0.4791135787963867
2101,multi,10,uniform,6,-28.0,10000,0.48691749572753906
2101,multi,10,uniform,7,,10000,0.519766092300415
2101,multi,10,uniform,8,,10000,0.5111002922058105
2101,multi,10,uniform,9,,10000,0.5075745582580566
2101,multi,10,uniform,10,,10000,0.501375675201416
2101,multi,10,uniform,11,,10000,0.4829092025756836
2101,multi,10,uniform,12,-34.0,10000,0.46310925483703613
2101,multi,10,uniform,13,,10000,0.4876720905303955
2101,multi,10,uniform,14,,10000,0.463594913482666
2101,multi,10,uniform,15,,10000,0.48252248764038086
2101,multi,10,uniform,16,,10000,0.4823567867279053
2101,multi,10,uniform,17,,10000,0.4885087013244629
2101,multi,10,uniform,18,,10000,0.47982215881347656
2101,multi,10,uniform,19,,10000,0.48934245109558105
2101,multi,10,uniform,20,-34.0,10000,0.48798346519470215
2101,multi,10,uniform,21,,10000,0.49247288703918457
2101,multi,10,uniform,22,,10000,0.49214744567871094
2101,multi,10,uniform,23,,10000,0.4959590435028076
2101,multi,10,uniform,24,-32.0,10000,0.47652673721313477
2101,multi,10,uniform,25,,10000,0.47907376289367676
2101,multi,10,uniform,26,,10000,0.49431800842285156
2101,multi,10,uniform,27,,10000,0.4886000156402588
2101,multi,10,uniform,28,,10000,0.4792797565460205
2101,multi,10,uniform,29,,10000,0.48511576652526855
2101,multi,10,uniform,0,,10000,0.507368803024292
2101,multi,10,uniform,1,,10000,0.48813414573669434
2101,multi,10,uniform,2,,10000,0.49085140228271484
2101,multi,10,uniform,3,,10000,0.47920727729797363
2101,multi,10,uniform,4,,10000,0.47356081008911133
2101,multi,10,uniform,5,,10000,0.47385215759277344
2101,multi,10,uniform,6,,10000,0.4749724864959717
2101,multi,10,uniform,7,,10000,0.48549532890319824
2101,multi,10,uniform,8,,10000,0.4863247871398926
2101,multi,10,uniform,9,,10000,0.4877912998199463
2101,multi,10,uniform,10,-25.0,10000,0.5017514228820801
2101,multi,10,uniform,11,-30.0,10000,0.49283409118652344
2101,multi,10,uniform,12,,10000,0.47720932960510254
2101,multi,10,uniform,13,-34.0,10000,0.4704902172088623
2101,multi,10,uniform,14,-30.0,10000,0.4624912738800049
2101,multi,10,uniform,15,,10000,0.4624898433685303
2101,multi,10,uniform,16,,10000,0.46071791648864746
2101,multi,10,uniform,17,,10000,0.4603290557861328
2101,multi,10,uniform,18,,10000,0.46564173698425293
2101,multi,10,uniform,19,,10000,0.4679090976715088
2101,multi,10,uniform,20,-33.0,10000,0.45890235900878906
2101,multi,10,uniform,21,,10000,0.4607508182525635
2101,multi,10,uniform,22,,10000,0.4547851085662842
2101,multi,10,uniform,23,,10000,0.4587821960449219
2101,multi,10,uniform,24,,10000,0.4609236717224121
2101,multi,10,uniform,25,-31.0,10000,0.45683717727661133
2101,multi,10,uniform,26,,10000,0.45760345458984375
2101,multi,10,uniform,27,,10000,0.4661388397216797
2101,multi,10,uniform,28,-23.0,10000,0.4571115970611572
2101,multi,10,uniform,29,,10000,0.45166897773742676
2101,multi,10,uniform,0,,10000,0.4625420570373535
2101,multi,10,uniform,1,,10000,0.4666895866394043
2101,multi,10,uniform,2,-25.0,10000,0.45682692527770996
2101,multi,10,uniform,3,,10000,0.45366621017456055
2101,multi,10,uniform,4,,10000,0.45223355293273926
2101,multi,10,uniform,5,,10000,0.4575927257537842
